Wall time,Step,Value
1651636649.8082786,0,0.0766250416636467
1651637059.499451,1,0.0670882984995842
1651637466.8440144,2,0.06333544850349426
1651637872.616127,3,0.05999455600976944
1651638275.129896,4,0.05736839771270752
1651638676.7680397,5,0.05494149029254913
1651639078.1702628,6,0.05338939279317856
1651639478.44824,7,0.051640816032886505
1651639879.732908,8,0.05047370493412018
1651640280.2826695,9,0.04953084886074066
1651640681.5495718,10,0.04837125912308693
1651641082.9710698,11,0.04733167961239815
1651641485.0045145,12,0.04663499817252159
1651641885.6716383,13,0.0459887832403183
1651642287.2560878,14,0.045158132910728455
1651642686.9702773,15,0.0446481928229332
1651643086.9608092,16,0.04401201382279396
1651643488.240456,17,0.04361536726355553
1651643889.0864987,18,0.04307286813855171
1651644290.2192109,19,0.04241365194320679
1651644692.5192955,20,0.04221711307764053
1651645097.0357115,21,0.04166170582175255
1651645497.8848689,22,0.041144486516714096
1651645897.2316651,23,0.04082917049527168
1651646297.5308485,24,0.04027799516916275
1651646696.8550756,25,0.03984019532799721
1651647096.849388,26,0.03931426629424095
1651647495.4692764,27,0.03918693959712982
1651647891.9211924,28,0.038603365421295166
1651648290.914081,29,0.03827828913927078
1651648689.173384,30,0.038011785596609116
1651649088.918948,31,0.03759552910923958
1651649487.6276355,32,0.037334609776735306
1651649886.3694007,33,0.03693753108382225
1651650286.2040598,34,0.03650535270571709
1651650683.0451133,35,0.03618346154689789
1651651081.2426856,36,0.03599255159497261
1651651479.6414409,37,0.0356089323759079
1651651878.7347167,38,0.035249464213848114
1651652276.918883,39,0.035257305949926376
1651652677.2008274,40,0.03473225235939026
1651653069.4014204,41,0.03442634642124176
1651653467.2722034,42,0.03429403528571129
1651653865.5850654,43,0.03408864885568619
1651654258.7927198,44,0.03380684554576874
1651654656.9696786,45,0.03368670865893364
1651655055.809647,46,0.033410001546144485
1651655448.9791703,47,0.033367425203323364
1651655841.6554544,48,0.03314483165740967
1651656232.7717936,49,0.03307056799530983
1651656626.0369208,50,0.03286324813961983
1651657020.3960834,51,0.032700106501579285
1651657415.0929937,52,0.03273022174835205
1651657807.524642,53,0.03259357437491417
1651658200.109605,54,0.032629381865262985
1651658594.3539531,55,0.032502785325050354
1651658987.643589,56,0.032510366290807724
